"media_code","job_category"
"M110008024","イベント"
"M110008030","イベント"
"M110008068","イベント"
"M110008072","イベント"
"M110008106","イベント"
"M110008118","イベント"
"M110008145","イベント"
"M110008147","イベント"
"M110008158","イベント"
"M110008161","イベント"
"M110008188","イベント"
"M110008190","イベント"
"M110008191","イベント"
"M110008195","イベント"
"M110008220","イベント"
"M110008223","イベント"
"M110008228","イベント"
"M110008231","イベント"
"M110008261","営業"
"M110008272","営業"
"M110008321","営業"
"M110008674","オフィス"
"M110008707","オフィス"
"M110008742","オフィス"
"M110008990","オフィス"
"M110009052","オフィス"
"M110009188","オフィス"
"M110009373","オフィス"
"M110009482","オフィス"
"M110009535","オフィス"
"M110009587","教育"
"M110009804","軽作業・物流"
"M110009907","軽作業・物流"
"M110009953","軽作業・物流"
"M110009957","軽作業・物流"
"M110010108","軽作業・物流"
"M110010243","軽作業・物流"
"M110010361","軽作業・物流"
"M110010364","軽作業・物流"
"M110010366","軽作業・物流"
"M110010392","軽作業・物流"
"M110010435","軽作業・物流"
"M110010470","軽作業・物流"
"M110010488","軽作業・物流"
"M110010588","軽作業・物流"
"M110010601","軽作業・物流"
"M110010604","軽作業・物流"
"M110010606","軽作業・物流"
"M110010607","軽作業・物流"
"M110010626","軽作業・物流"
"M110010674","軽作業・物流"
"M110010742","軽作業・物流"
"M110010761","軽作業・物流"
"M110010795","軽作業・物流"
"M110010803","軽作業・物流"
"M110010867","軽作業・物流"
"M110010902","軽作業・物流"
"M110010966","軽作業・物流"
"M110010971","軽作業・物流"
"M110011053","軽作業・物流"
"M110011130","軽作業・物流"
"M110011151","軽作業・物流"
"M110011157","軽作業・物流"
"M110011209","軽作業・物流"
"M110011216","軽作業・物流"
"M110011219","軽作業・物流"
"M110011225","軽作業・物流"
"M110011228","軽作業・物流"
"M110011253","軽作業・物流"
"M110011274","軽作業・物流"
"M110011300","軽作業・物流"
"M110011339","製造・建築・土木"
"M110011345","製造・建築・土木"
"M110011348","製造・建築・土木"
"M110011366","製造・建築・土木"
"M110011407","製造・建築・土木"
"M110011481","製造・建築・土木"
"M110011489","製造・建築・土木"
"M110011491","製造・建築・土木"
"M110011492","製造・建築・土木"
"M110011499","製造・建築・土木"
"M110011521","製造・建築・土木"
"M110011570","製造・建築・土木"
"M110011579","製造・建築・土木"
"M110011644","製造・建築・土木"
"M110011790","製造・建築・土木"
"M110011916","IT・クリエイティブ/クリエイター"
"M110012285","医療・介護・福祉"
"M110012420","医療・介護・福祉"
"M110013384","IT・クリエイティブ/クリエイター"
"M110013398","IT・クリエイティブ/クリエイター"
"M110013414","イベント"
"M110013421","イベント"
"M110013423","イベント"
"M110013424","イベント"
"M110013425","イベント"
"M110013426","イベント"
"M110013428","イベント"
"M110013429","イベント"
"M110013433","イベント"
"M110013435","イベント"
"M110013436","イベント"
"M110013437","イベント"
"M110013439","イベント"
"M110013442","イベント"
"M110013443","イベント"
"M110013448","イベント"
"M110013451","イベント"
"M110013453","イベント"
"M110013455","イベント"
"M110013597","理美容・専門職"
"M110013658","理美容・専門職"
"M110013719","理美容・専門職"
"M110013959","フード・飲食"
"M110014230","フード・飲食"
"M110014613","販売"
"M110014667","販売"
"M110014830","販売"
"M110014887","販売"
"M110014933","販売"
"M110015204","サービス"
"M110015211","サービス"
"M110015218","サービス"
"M110015225","サービス"
"M110015227","サービス"
"M110015270","サービス"
"M110015309","サービス"
"M110015326","サービス"
"M110015398","サービス"
"M110015452","サービス"
"M110015519","サービス"
"M110015546","サービス"
"M110015650","サービス"
"M110015707","イベント"
"M110015709","イベント"
"M110015714","イベント"
"M110015768","イベント"
"M110015770","イベント"
"M110015790","イベント"
"M110015807","イベント"
"M110015808","イベント"
"M110015814","イベント"
"M110015850","イベント"
"M110015857","イベント"
"M110015888","イベント"
"M110015913","イベント"
"M110015951","イベント"
"M110016058","オフィス"
"M110016151","オフィス"
"M110016468","オフィス"
"M110016579","軽作業・物流"
"M110016613","軽作業・物流"
"M110016647","軽作業・物流"
"M110016883","軽作業・物流"
"M110016900","軽作業・物流"
"M110016936","軽作業・物流"
"M110017040","軽作業・物流"
"M110017056","軽作業・物流"
"M110017096","軽作業・物流"
"M110017169","軽作業・物流"
"M110017237","軽作業・物流"
"M110017258","軽作業・物流"
"M110017261","軽作業・物流"
"M110017269","軽作業・物流"
"M110017579","軽作業・物流"
"M110017667","軽作業・物流"
"M110017756","軽作業・物流"
"M110017759","軽作業・物流"
"M110017770","軽作業・物流"
"M110017787","軽作業・物流"
"M110017855","軽作業・物流"
"M110017905","軽作業・物流"
"M110018027","製造・建築・土木"
"M110018032","製造・建築・土木"
"M110018033","製造・建築・土木"
"M110018068","製造・建築・土木"
"M110019052","医療・介護・福祉"
"M110019297","イベント"
"M110019299","イベント"
"M110019300","イベント"
"M110019301","イベント"
"M110019303","イベント"
"M110019305","イベント"
"M110019308","イベント"
"M110019388","理美容・専門職"
"M110019755","フード・飲食"
"M110020385","サービス"
"M110020400","サービス"
"M110020433","サービス"
"M110020492","サービス"
"M110020500","サービス"
"M110020538","サービス"
"M110020684","サービス"
"M110020741","サービス"
"M110020745","イベント"
"M110020769","イベント"
"M110020797","イベント"
"M110020798","イベント"
"M110020801","イベント"
"M110020802","イベント"
"M110020805","イベント"
"M110020856","イベント"
"M110020869","イベント"
"M110020884","イベント"
"M110020907","イベント"
"M110021049","オフィス"
"M110021229","オフィス"
"M110021361","軽作業・物流"
"M110021480","軽作業・物流"
"M110021545","軽作業・物流"
"M110021563","軽作業・物流"
"M110021769","軽作業・物流"
"M110021782","軽作業・物流"
"M110021887","軽作業・物流"
"M110021888","軽作業・物流"
"M110022017","軽作業・物流"
"M110022060","軽作業・物流"
"M110022131","軽作業・物流"
"M110022164","軽作業・物流"
"M110022189","軽作業・物流"
"M110022197","軽作業・物流"
"M110022303","軽作業・物流"
"M110022389","製造・建築・土木"
"M110023219","イベント"
"M110023220","イベント"
"M110023224","イベント"
"M110023225","イベント"
"M110023312","理美容・専門職"
"M110023428","フード・飲食"
"M110023953","販売"
"M110023981","販売"
"M110024014","販売"
"M110024136","販売"
"M110024350","サービス"
"M110024388","サービス"
"M110024457","サービス"
"M110024479","サービス"
"M110024483","サービス"
"M110024668","イベント"
"M110024686","イベント"
"M110024696","イベント"
"M110024699","イベント"
"M110024713","イベント"
"M110024717","イベント"
"M110024730","イベント"
"M110024735","イベント"
"M110024742","イベント"
"M110024764","イベント"
"M110024766","イベント"
"M110024777","イベント"
"M110024778","イベント"
"M110024779","イベント"
"M110024816","イベント"
"M110024849","営業"
"M110024956","オフィス"
"M110025047","オフィス"
"M110025052","オフィス"
"M110025072","オフィス"
"M110025306","軽作業・物流"
"M110025403","軽作業・物流"
"M110025417","軽作業・物流"
"M110025609","軽作業・物流"
"M110025689","軽作業・物流"
"M110025721","軽作業・物流"
"M110025770","軽作業・物流"
"M110025888","軽作業・物流"
"M110025955","軽作業・物流"
"M110025976","軽作業・物流"
"M110025981","軽作業・物流"
"M110026087","軽作業・物流"
"M110026130","軽作業・物流"
"M110026216","製造・建築・土木"
"M110026229","製造・建築・土木"
"M110026845","イベント"
"M110026846","イベント"
"M110026848","イベント"
"M110026849","イベント"
"M110026850","イベント"
"M110026851","イベント"
"M110026852","イベント"
"M110026853","イベント"
"M110027088","販売"
"M110027243","サービス"
"M110027288","イベント"
"M110027308","イベント"
"M110027401","オフィス"
"M110027653","軽作業・物流"
"M110027898","製造・建築・土木"
"M110028052","イベント"
"M110028053","イベント"
"M110028279","販売"
"M110028324","販売"
"M110028366","サービス"
"M110028393","イベント"
"M110028416","イベント"
"M110028419","イベント"
"M110028431","イベント"
"M110028637","軽作業・物流"
"M110028766","軽作業・物流"
"M110028992","イベント"
"M110028993","イベント"
"M110029294","サービス"
"M110029317","サービス"
"M110029320","サービス"
"M110029341","イベント"
"M110029485","軽作業・物流"
"M110029604","軽作業・物流"
"M110029629","軽作業・物流"
"M110029937","イベント"
"M110029944","理美容・専門職"
"M110043381","フード・飲食"
"M110043957","販売"
"M110049912","イベント"
"M110050646","軽作業・物流"
"M110051169","イベント"
"M110057289","イベント"
"M110057393","軽作業・物流"
"M110057451","イベント"
"M109251158","フード・飲食"
"M109252204","フード・飲食"
"M109252464","フード・飲食"
"M109252610","フード・飲食"
"M109253077","販売"
"M109253610","販売"
"M109253829","販売"
"M109253834","販売"
"M109254038","販売"
"M109254148","販売"
"M109255183","サービス"
"M109255578","サービス"
"M109255828","サービス"
"M109256438","営業"
"M109256446","営業"
"M109256459","営業"
"M109256476","営業"
"M109256480","営業"
"M109256487","営業"
"M109256506","営業"
"M109256513","営業"
"M109256514","営業"
"M109256517","営業"
"M109256520","営業"
"M109256531","営業"
"M109256544","営業"
"M109256551","営業"
"M109256563","営業"
"M109256568","営業"
"M109256576","営業"
"M109256577","営業"
"M109256988","オフィス"
"M109257239","オフィス"
"M109257452","オフィス"
"M109257560","オフィス"
"M109257566","オフィス"
"M109257803","オフィス"
"M109257838","オフィス"
"M109257843","オフィス"
"M109257851","オフィス"
